15/01/2016,8.5,46200,0
15/01/2016,9,52000,0
15/01/2016,9.5,49400,0
15/01/2016,10,49000,0
15/01/2016,10.5,47800,0
15/01/2016,11,45200,0
15/01/2016,11.5,47600,0
15/01/2016,12,51800,0
15/01/2016,12.5,52600,0
15/01/2016,13,44400,0
15/01/2016,13.5,43200,0
15/01/2016,14,44400,0
15/01/2016,14.5,44400,0
15/01/2016,15,45000,0
15/01/2016,15.5,43000,0
15/01/2016,16,49200,0
15/01/2016,16.5,43400,0
15/01/2016,17,44400,0
15/01/2016,17.5,42200,0
15/01/2016,18,38600,0
15/01/2016,18.5,36400,0
15/01/2016,19,35600,0
15/01/2016,19.5,32800,0
15/01/2016,20,31400,0
15/01/2016,20.5,30600,0
15/01/2016,21,29800,0
15/01/2016,21.5,30000,0
15/01/2016,22,30800,0
15/01/2016,22.5,31000,0
15/01/2016,23,28200,0
15/01/2016,23.5,29000,0
16/01/2016,0,29000,0
16/01/2016,0.5,29600,0
16/01/2016,1,29800,0
16/01/2016,1.5,31200,0
16/01/2016,2,29000,0
16/01/2016,2.5,28800,0
16/01/2016,3,28600,0
16/01/2016,3.5,28800,0
16/01/2016,4,29000,0
16/01/2016,4.5,28600,0
16/01/2016,5,28600,0
16/01/2016,5.5,30000,0
16/01/2016,6,29000,0
16/01/2016,6.5,28400,0
16/01/2016,7,29400,0
16/01/2016,7.5,31400,0
16/01/2016,8,31800,0
16/01/2016,8.5,31200,0
16/01/2016,9,31000,0
16/01/2016,9.5,29400,0
16/01/2016,10,29000,0
16/01/2016,10.5,30200,0
16/01/2016,11,30600,0
16/01/2016,11.5,31200,0
16/01/2016,12,31600,0
16/01/2016,12.5,32000,0
16/01/2016,13,30200,0
16/01/2016,13.5,29200,0
16/01/2016,14,32000,0
16/01/2016,14.5,31400,0
16/01/2016,15,34400,0
16/01/2016,15.5,31200,0
16/01/2016,16,31000,0
16/01/2016,16.5,30800,0
16/01/2016,17,31200,0
16/01/2016,17.5,32600,0
16/01/2016,18,30200,0
16/01/2016,18.5,30200,0
16/01/2016,19,29600,0
16/01/2016,19.5,29000,0
16/01/2016,20,28800,0
16/01/2016,20.5,28800,0
16/01/2016,21,29000,0
16/01/2016,21.5,29200,0
16/01/2016,22,28400,0
16/01/2016,22.5,29600,0
16/01/2016,23,30600,0
16/01/2016,23.5,28400,0
17/01/2016,0,28200,0
17/01/2016,0.5,29800,0
17/01/2016,1,29000,0
17/01/2016,1.5,28600,0
17/01/2016,2,28800,0
17/01/2016,2.5,29000,0
17/01/2016,3,29200,0
17/01/2016,3.5,30800,0
17/01/2016,4,29000,0
17/01/2016,4.5,28600,0
